step,reward
200,-14.782454
400,-13.726619
600,-14.895155
800,-15.269308
1000,-15.355821
1200,-15.311729
1400,-14.527221
1600,-15.279851
1800,-16.978874
2000,-14.228444
2200,-14.288205
2400,-14.685273
2600,-15.465411
2800,-15.191487
3000,-14.101487
3200,-15.624286
3400,-14.797162
3600,-15.583931
3800,-15.69078
4000,-14.605942
4200,-14.968887
4400,-14.304521
4600,-14.402716
4800,-16.604493
5000,-15.802804
5200,-16.964961
5400,-16.949185
5600,-13.903145
5800,-13.715681
6000,-14.05184
6200,-13.346988
6400,-13.045806
6600,-16.864742
6800,-14.339057
7000,-13.47863
7200,-14.68117
7400,-16.436223
7600,-13.398456
7800,-14.879381
8000,-15.563869
8200,-0.314153
8400,-14.746453
8600,-15.041971
8800,-13.875775
9000,-14.348651
9200,-16.703085
9400,-15.101887
9600,-13.869802
9800,-14.232876
10000,-13.932127
