step,reward
200,-15.103308
400,-13.75643
600,-15.217761
800,-14.981597
1000,-15.195582
1200,-15.1145
1400,-15.05338
1600,-14.655179
1800,-15.882403
2000,-14.812884
2200,-15.270406
2400,-15.581652
2600,-15.361752
2800,-15.203538
3000,-14.451346
3200,-14.808002
3400,-15.904261
3600,-15.130881
3800,-14.734892
4000,-14.719254
4200,-14.626229
4400,-14.504688
4600,-15.43754
4800,-14.917533
5000,-14.944153
5200,-15.258929
5400,-16.041368
5600,-14.853706
5800,-15.045658
6000,-14.892659
6200,-15.476389
6400,-14.242279
6600,-15.642532
6800,-15.418163
7000,-13.852201
7200,-15.871422
7400,-14.987686
7600,-14.786939
7800,-14.855826
8000,-14.340667
8200,-14.42489
8400,-15.002407
8600,-14.976628
8800,-14.217725
9000,-14.718152
9200,-16.639167
9400,-15.115134
9600,-13.791837
9800,-14.897704
10000,-13.739644
