step,reward
200,-14.543761
400,-14.287658
600,-15.234836
800,-14.884258
1000,-15.216453
1200,-15.342377
1400,-14.252748
1600,-14.214567
1800,-15.28804
2000,-15.226478
2200,-14.727145
2400,-14.404855
2600,-14.549014
2800,-14.912899
3000,-14.314588
3200,-14.244447
3400,-14.705263
3600,-14.913148
3800,-14.327542
4000,-15.54077
4200,-15.24651
4400,-13.411411
4600,-14.956262
4800,-14.530118
5000,-14.44828
5200,-14.149495
5400,-14.613783
5600,-14.185499
5800,-15.154426
6000,-14.231194
6200,-14.895046
6400,-15.15058
6600,-13.764949
6800,-15.406388
7000,-14.462796
7200,-14.908672
7400,-14.516832
7600,-14.355096
7800,-14.070787
8000,-14.451891
8200,-13.807965
8400,-14.684159
8600,-14.781822
8800,-13.906174
9000,-14.652258
9200,-15.94879
9400,-14.815906
9600,-13.665739
9800,-15.277827
10000,-14.428462
