step,reward
200,-14.593339
400,-13.663397
600,-15.977033
800,-15.011693
1000,-14.107402
1200,-17.757231
1400,-18.141228
1600,-16.457615
1800,-17.70916
2000,-15.097991
2200,-18.091173
2400,-17.701712
2600,-18.727033
2800,-18.885278
3000,-16.850665
3200,-16.47705
3400,-18.360659
3600,-18.468233
3800,-14.447104
4000,-14.349288
4200,-14.18026
4400,-13.567431
4600,-14.046968
4800,-15.486707
5000,-14.466401
5200,-14.394028
5400,-14.51821
5600,-13.23047
5800,-15.466161
6000,-14.092662
6200,-15.889991
6400,-13.453539
6600,-14.518574
6800,-14.826255
7000,-14.075416
7200,-13.179658
7400,-14.359608
7600,-14.207396
7800,-14.03196
8000,-14.285464
8200,-0.314977
8400,-14.314465
8600,-13.840678
8800,-13.609977
9000,-14.784028
9200,-14.375805
9400,-14.361501
9600,-13.432057
9800,-14.255648
10000,-13.448324
