step,reward
200,-14.407707
400,-14.153262
600,-15.124446
800,-15.28712
1000,-15.0335
1200,-14.727554
1400,-14.800372
1600,-15.641143
1800,-15.315156
2000,-14.987306
2200,-15.149007
2400,-14.687504
2600,-15.555298
2800,-15.104313
3000,-14.13979
3200,-14.231698
3400,-14.898138
3600,-15.329367
3800,-15.015313
4000,-15.509315
4200,-14.888163
4400,-14.303757
4600,-14.866211
4800,-15.042305
5000,-15.108397
5200,-14.928819
5400,-15.458103
5600,-13.637436
5800,-15.007483
6000,-14.73794
6200,-15.675075
6400,-14.247229
6600,-15.404503
6800,-15.080588
7000,-13.808713
7200,-15.595781
7400,-14.543689
7600,-14.344606
7800,-13.215745
8000,-16.645729
8200,-14.032826
8400,-14.6606
8600,-15.052182
8800,-13.818951
9000,-14.462692
9200,-16.587497
9400,-14.718154
9600,-14.164609
9800,-15.661752
10000,-14.406475
10200,-14.678653
