step,reward
200,-13.511266
400,-13.93344
600,-14.45508
800,-14.364575
1000,-15.060583
1200,-16.091969
1400,-13.227943
1600,-14.219854
1800,-14.526482
2000,-14.490718
2200,-1.239543
2400,-14.230795
2600,-14.360985
2800,-14.328473
3000,-14.856371
3200,-14.417943
3400,-14.235759
3600,-14.984167
3800,-14.196991
4000,-13.973227
4200,-14.698621
4400,-13.381824
4600,-13.863789
4800,-14.627089
5000,-14.278029
5200,-13.279952
5400,-14.987983
5600,-13.222641
5800,-14.271711
6000,-13.969585
6200,-15.425777
6400,-12.784149
6600,-14.331369
6800,-14.488408
7000,-14.127073
7200,-12.93444
7400,-13.941535
7600,-14.141806
7800,-13.382262
8000,-14.404068
8200,-0.343412
8400,-15.415705
8600,-14.418826
8800,-12.670838
9000,-13.702194
9200,-14.871206
9400,-14.415551
9600,-13.301585
9800,-15.024875
10000,-13.731618
