step,reward
200,-13.986405
400,-14.798579
600,-15.176945
800,-14.531833
1000,-14.817432
1200,-14.925049
1400,-15.439989
1600,-16.354841
1800,-15.862076
2000,-14.500212
2200,-15.722647
2400,-14.962652
2600,-15.207532
2800,-14.901712
3000,-15.232041
3200,-14.363479
3400,-14.437245
3600,-14.66091
3800,-15.648034
4000,-15.651361
4200,-14.594471
4400,-14.725056
4600,-15.847597
4800,-16.032651
5000,-15.007864
5200,-15.381906
5400,-15.790501
5600,-15.856116
5800,-15.9317
6000,-14.604543
6200,-15.884459
6400,-16.279173
6600,-14.912599
6800,-15.165726
7000,-14.518461
7200,-16.907506
7400,-14.986463
7600,-13.597105
7800,-15.214377
8000,-14.602346
8200,-13.12308
8400,-15.378536
8600,-14.593169
8800,-14.403434
9000,-16.129783
9200,-16.610208
9400,-15.26058
9600,-15.634249
9800,-16.431099
10000,-14.875002
