step,reward
200,-14.456231
400,-13.924736
600,-15.372853
800,-15.251852
1000,-14.025645
1200,-15.331476
1400,-14.352293
1600,-14.208673
1800,-14.686386
2000,-15.185006
2200,-14.567092
2400,-14.811702
2600,-15.390859
2800,-15.067322
3000,-14.682445
3200,-13.503322
3400,-15.128697
3600,-14.825847
3800,-15.014832
4000,-15.110185
4200,-14.743671
4400,-13.914316
4600,-14.567411
4800,-15.555189
5000,-15.037253
5200,-13.746705
5400,-15.289815
5600,-13.098786
5800,-14.189916
6000,-14.016645
6200,-15.669263
6400,-14.933335
6600,-14.705948
6800,-15.546748
7000,-14.009019
7200,-15.247212
7400,-13.650507
7600,-13.815696
7800,-13.344486
8000,-15.439779
8200,-14.401979
8400,-14.490168
8600,-15.024088
8800,-12.776167
9000,-14.42399
9200,-16.151833
9400,-14.200121
9600,-14.076428
9800,-15.23486
10000,-14.066535
