step,reward
200,-11.550079
400,-14.998619
600,-16.391896
800,-15.127792
1000,-16.800395
1200,-15.811588
1400,-15.498645
1600,-17.684058
1800,-17.48046
2000,-14.726101
2200,-19.315988
2400,-16.981908
2600,-16.902434
2800,-15.263338
3000,-17.429469
3200,-15.488106
3400,-14.42958
3600,-14.886289
3800,-16.577356
4000,-16.641498
4200,-15.199788
4400,-14.484519
4600,-16.452852
4800,-17.014675
5000,-16.300836
5200,-15.750848
5400,-17.766213
5600,-17.75253
5800,-17.467623
6000,-16.836447
6200,-19.464517
6400,-19.511657
6600,-17.961377
6800,-15.412349
7000,-15.859007
7200,-21.989189
7400,-16.47008
7600,-9.815054
7800,-15.941016
8000,-16.095019
8200,-2.567227
8400,-19.519012
8600,-17.952757
8800,-15.358487
9000,-18.958674
9200,-21.386742
9400,-18.965982
9600,-17.987273
9800,-18.723687
10000,-15.446215
