step,reward
200,-19.367195
400,-19.965148
600,-21.850895
800,-20.065823
1000,-21.289765
1200,-20.387512
1400,-21.763585
1600,-23.539946
1800,-22.107481
2000,-19.47186
2200,-22.755779
2400,-21.766073
2600,-20.962297
2800,-21.106995
3000,-21.108123
3200,-19.903306
3400,-19.784542
3600,-21.539679
3800,-22.473716
4000,-22.999355
4200,-21.039261
4400,-19.677977
4600,-22.437095
4800,-22.003746
5000,-20.658011
5200,-20.023739
5400,-22.187186
5600,-21.174643
5800,-21.380687
6000,-20.189355
6200,-22.685877
6400,-22.806056
6600,-21.159529
6800,-21.448515
7000,-18.518382
7200,-24.625696
7400,-19.647706
7600,-13.285927
7800,-20.88436
8000,-19.276848
8200,-16.142308
8400,-22.173993
8600,-20.347782
8800,-18.406152
9000,-22.340377
9200,-24.270533
9400,-21.636529
9600,-21.12034
9800,-23.153423
10000,-21.678936
10200,-21.584185
