step,reward
200,-14.357722
400,-13.751703
600,-16.442934
800,-15.3895
1000,-16.322468
1200,-15.923895
1400,-13.934767
1600,-14.338806
1800,-14.790204
2000,-14.636662
2200,-14.249577
2400,-14.376729
2600,-14.774284
2800,-14.758345
3000,-14.688262
3200,-16.375312
3400,-14.521345
3600,-18.769018
3800,-16.247255
4000,-15.503432
4200,-17.505708
4400,-18.318449
4600,-16.34408
4800,-16.362767
5000,-19.736932
5200,-14.603583
5400,-19.573735
5600,-14.327545
5800,-15.797292
6000,-13.844478
6200,-15.111956
6400,-13.413598
6600,-18.361689
6800,-14.776426
7000,-13.79698
7200,-13.835574
7400,-13.800455
7600,-14.314064
7800,-13.938361
8000,-14.668658
8200,-0.31511
8400,-14.35317
8600,-14.671533
8800,-13.581657
9000,-14.137085
9200,-16.137391
9400,-14.989574
9600,-13.890392
9800,-14.941759
10000,-13.063638
