step,reward
200,-15.01434
400,-14.875497
600,-16.171099
800,-15.886119
1000,-15.127112
1200,-15.198181
1400,-14.52706
1600,-14.93969
1800,-15.166469
2000,-14.86752
2200,-15.102313
2400,-14.456471
2600,-13.949507
2800,-14.576579
3000,-14.503892
3200,-14.508109
3400,-15.731282
3600,-15.009507
3800,-15.643631
4000,-15.444852
4200,-15.109255
4400,-14.332042
4600,-16.087111
4800,-15.989811
5000,-15.026036
5200,-16.541838
5400,-14.920489
5600,-14.611727
5800,-15.269644
6000,-15.287093
6200,-15.21036
6400,-14.580335
6600,-15.258408
6800,-15.657571
7000,-14.395591
7200,-17.1567
7400,-13.874538
7600,-14.081452
7800,-14.576402
8000,-14.819829
8200,-14.396381
8400,-15.478636
8600,-15.333791
8800,-14.915042
9000,-14.69803
9200,-15.611846
9400,-14.525366
9600,-14.066401
9800,-14.696006
10000,-14.73347
