step,reward
200,-14.263774
400,-14.041627
600,-15.358392
800,-15.059881
1000,-15.370838
1200,-15.432029
1400,-14.643629
1600,-15.17107
1800,-14.991665
2000,-14.291327
2200,-15.157718
2400,-14.427046
2600,-15.687769
2800,-15.017994
3000,-15.26775
3200,-14.289702
3400,-14.892909
3600,-15.471904
3800,-14.89775
4000,-15.600732
4200,-14.868713
4400,-13.812043
4600,-15.094969
4800,-14.772037
5000,-14.874596
5200,-14.726738
5400,-15.591659
5600,-14.073821
5800,-14.731746
6000,-14.593287
6200,-15.616773
6400,-14.262214
6600,-15.262679
6800,-14.958037
7000,-13.855313
7200,-15.946676
7400,-14.558408
7600,-14.12599
7800,-14.680954
8000,-16.590625
8200,-14.191523
8400,-14.923874
8600,-14.950864
8800,-13.459664
9000,-14.605443
9200,-16.624722
9400,-14.838697
9600,-14.29017
9800,-15.603314
10000,-14.466501
10200,-14.232107
