step,reward
200,-15.607303
400,-15.363913
600,-15.759345
800,-16.207311
1000,-15.458799
1200,-15.285569
1400,-14.937168
1600,-15.731824
1800,-16.112255
2000,-15.267
2200,-16.16541
2400,-14.893502
2600,-14.96845
2800,-14.902545
3000,-13.769012
3200,-13.602119
3400,-15.646438
3600,-14.324758
3800,-14.83087
4000,-16.194053
4200,-14.57992
4400,-14.657596
4600,-15.441864
4800,-15.849449
5000,-14.689199
5200,-16.083376
5400,-14.819749
5600,-15.234785
5800,-15.907461
6000,-15.354367
6200,-15.289839
6400,-14.550909
6600,-15.520443
6800,-15.63397
7000,-14.762425
7200,-16.677283
7400,-15.493806
7600,-13.164937
7800,-15.446132
8000,-15.683533
8200,-13.671313
8400,-15.352568
8600,-15.50621
8800,-13.949301
9000,-15.530634
9200,-17.350653
9400,-13.69923
9600,-14.39288
9800,-15.308628
10000,-15.205638
10200,-15.393509
