step,reward
200,-13.71077705080103
400,-13.996904790926484
600,-15.624885066199825
800,-15.824157140949346
1000,-15.109301560568039
1200,-14.587742045214654
1400,-15.165046576163537
1600,-14.82724773557474
1800,-15.40861021567575
2000,-14.755180362266989
2200,-14.801072059980102
2400,-14.704506465767357
2600,-15.136484304829878
2800,-15.25338925425048
3000,-15.223524218848915
3200,-14.083147903044894
3400,-15.321180711414092
3600,-14.909001576438328
3800,-13.945519148501601
4000,-15.240332664309895
4200,-15.075255359650917
4400,-14.446523272787603
4600,-15.175404079956463
4800,-14.9222419397373
5000,-15.470810899085812
5200,-16.052902994307374
5400,-14.28630600789206
5600,-14.39898049986644
5800,-14.679811596948559
6000,-15.452862603164847
6200,-15.766069717948836
6400,-14.59024211777044
6600,-15.296560541564796
6800,-15.685716171436718
7000,-14.628433406413269
7200,-16.189083256908635
7400,-14.846771291381302
7600,-13.06549809751551
7800,-15.030706689294428
8000,-15.614258094915085
8200,-14.458979063463588
8400,-14.166346183714639
8600,-15.175130426045945
8800,-13.749364865559667
9000,-13.547084180401916
9200,-16.235772072255582
9400,-14.430723404498618
9600,-14.138813259312236
9800,-15.982223696414962
10000,-14.709107595550453
