step,reward
200,-16.76149210938509
400,-15.90490397876068
600,-19.830765358388202
800,-15.206458622716735
1000,-17.174025674220825
1200,-16.2524541816874
1400,-17.93348958291948
1600,-14.465825382339792
1800,-18.14255736233221
2000,-18.335993267797736
2200,-18.248088204804198
2400,-15.362707361139114
2600,-19.8231929658574
2800,-18.03610789013987
3000,-17.103557309254832
3200,-14.906381872519404
3400,-17.848307997416228
3600,-19.611642094289856
3800,-15.710434080144163
4000,-19.951937546475904
4200,-18.06819278672618
4400,-14.702536260524226
4600,-17.812021654872016
4800,-18.241158912529347
5000,-18.687140422253695
5200,-19.712875108324337
5400,-18.92586757646416
5600,-14.017103062454924
5800,-17.760290347429297
6000,-15.084241386133394
6200,-17.42956167469308
6400,-17.89877309959489
6600,-14.920187747106928
6800,-17.49349965215499
7000,-15.669769163950765
7200,-21.990042920843795
7400,-17.305548760084974
7600,-16.47209535767567
7800,-17.166503090338914
8000,-20.069147657008678
8200,-15.22179241770041
8400,-16.673506287365544
8600,-18.70178000648579
8800,-15.516961991541715
9000,-15.726662739154142
9200,-21.191198844939116
9400,-16.0122474593733
9600,-16.35766719653547
9800,-19.259327286967654
10000,-14.434414196766543
