step,reward
200,-12.98932
400,-14.274992
600,-15.174994
800,-15.522644
1000,-14.700919
1200,-15.376285
1400,-14.469615
1600,-14.625655
1800,-14.990996
2000,-14.663767
2200,-14.123908
2400,-15.143678
2600,-14.35689
2800,-14.546093
3000,-14.024971
3200,-13.891592
3400,-13.907785
3600,-14.034613
3800,-13.940012
4000,-15.613606
4200,-15.021744
4400,-14.602417
4600,-14.75581
4800,-15.249476
5000,-14.020848
5200,-14.81025
5400,-15.641
5600,-14.894614
5800,-15.853016
6000,-14.31274
6200,-15.434404
6400,-15.18421
6600,-14.25248
6800,-15.11005
7000,-14.167341
7200,-14.319127
7400,-14.21762
7600,-14.176806
7800,-14.488569
8000,-15.265646
8200,-12.980987
8400,-13.940828
8600,-14.618677
8800,-14.191598
9000,-14.891264
9200,-15.558961
9400,-14.553689
9600,-13.390591
9800,-15.326608
10000,-14.749698
