step,reward
200,-14.451427
400,-14.203107
600,-16.285833
800,-15.651924
1000,-14.817798
1200,-15.467006
1400,-14.198907
1600,-14.156508
1800,-14.603257
2000,-14.877452
2200,-14.835612
2400,-14.747435
2600,-15.395168
2800,-14.959577
3000,-14.52084
3200,-14.033452
3400,-15.483436
3600,-16.1573
3800,-16.077099
4000,-15.586119
4200,-15.680252
4400,-14.132328
4600,-15.490255
4800,-16.412012
5000,-15.681799
5200,-14.178456
5400,-15.096884
5600,-13.510372
5800,-14.796159
6000,-14.062296
6200,-14.963743
6400,-15.29738
6600,-15.77088
6800,-16.385988
7000,-14.154624
7200,-15.926404
7400,-13.696878
7600,-13.562022
7800,-13.681742
8000,-15.667411
8200,-14.042407
8400,-14.471054
8600,-15.108618
8800,-12.941025
9000,-14.322811
9200,-16.005113
9400,-14.28664
9600,-13.892168
9800,-15.053194
10000,-13.923251
