step,reward
200,-16.213678
400,-15.571642
600,-16.524987
800,-14.494236
1000,-16.958378
1200,-17.790147
1400,-18.715432
1600,-17.657857
1800,-17.957986
2000,-14.679142
2200,-20.620701
2400,-17.308241
2600,-18.130244
2800,-14.614025
3000,-16.796475
3200,-17.941907
3400,-16.745313
3600,-18.266376
3800,-21.206746
4000,-19.889268
4200,-17.697784
4400,-18.230275
4600,-20.098418
4800,-20.818543
5000,-19.976751
5200,-19.403993
5400,-20.074798
5600,-19.866351
5800,-17.852327
6000,-16.259859
6200,-20.9025
6400,-21.938975
6600,-18.805151
6800,-18.741994
7000,-16.061686
7200,-21.182657
7400,-17.996123
7600,-12.142742
7800,-15.414944
8000,-15.110527
8200,-9.511638
8400,-20.138889
8600,-17.592745
8800,-13.49865
9000,-17.112545
9200,-21.277596
9400,-20.093595
9600,-17.01257
9800,-20.176917
10000,-16.937981
