step,reward
200,-11.952377
400,-14.68245
600,-15.767337
800,-15.042122
1000,-14.428811
1200,-15.302056
1400,-14.95648
1600,-15.382737
1800,-15.250121
2000,-14.721814
2200,-16.184133
2400,-15.376704
2600,-15.107845
2800,-14.621428
3000,-15.290141
3200,-14.536133
3400,-14.800037
3600,-15.538165
3800,-16.608953
4000,-16.018948
4200,-15.5246
4400,-14.330814
4600,-16.092965
4800,-16.392625
5000,-15.178542
5200,-14.703684
5400,-15.905684
5600,-15.521286
5800,-15.421094
6000,-15.879057
6200,-16.14397
6400,-15.526607
6600,-14.536044
6800,-16.01353
7000,-14.691121
7200,-17.468734
7400,-14.826459
7600,-13.703633
7800,-14.927851
8000,-14.396713
8200,-7.457305
8400,-15.57277
8600,-14.847695
8800,-14.012422
9000,-15.578122
9200,-17.042031
9400,-14.815417
9600,-15.100726
9800,-16.100222
10000,-14.759465
