step,reward
200,-14.256267
400,-14.198412
600,-15.731929
800,-15.383934
1000,-15.642374
1200,-15.651256
1400,-14.480372
1600,-14.741818
1800,-14.833203
2000,-14.614711
2200,-15.059238
2400,-14.124441
2600,-15.218961
2800,-14.885995
3000,-14.580397
3200,-14.271311
3400,-15.142864
3600,-14.729394
3800,-15.065219
4000,-15.486252
4200,-15.559595
4400,-14.167005
4600,-15.462322
4800,-15.896437
5000,-15.513415
5200,-14.501602
5400,-15.764698
5600,-14.140041
5800,-14.809665
6000,-14.598195
6200,-15.695186
6400,-14.022551
6600,-15.277315
6800,-14.845216
7000,-14.182701
7200,-15.413727
7400,-14.392206
7600,-14.145597
7800,-15.105842
8000,-16.665876
8200,-14.130539
8400,-14.705192
8600,-15.074333
8800,-13.115869
9000,-14.573393
9200,-16.078651
9400,-14.73452
9600,-14.12567
9800,-15.658802
10000,-14.138346
