step,reward
200,-14.811449
400,-13.771352
600,-15.199764
800,-14.911312
1000,-15.240309
1200,-15.165054
1400,-14.546314
1600,-14.906765
1800,-15.376045
2000,-14.516508
2200,-14.345539
2400,-14.184099
2600,-14.582704
2800,-14.907109
3000,-14.678167
3200,-15.161876
3400,-15.180786
3600,-14.9078
3800,-14.926932
4000,-13.664853
4200,-14.442305
4400,-13.443821
4600,-13.998256
4800,-14.804582
5000,-14.920459
5200,-14.194297
5400,-14.990719
5600,-13.928167
5800,-15.183139
6000,-14.222724
6200,-14.892769
6400,-13.048034
6600,-15.654397
6800,-14.654746
7000,-13.949563
7200,-13.462151
7400,-14.613389
7600,-13.973532
7800,-13.948154
8000,-14.683804
8200,-0.316423
8400,-14.472507
8600,-14.624795
8800,-13.185744
9000,-13.978441
9200,-14.306896
9400,-14.633979
9600,-13.316561
9800,-14.869908
10000,-13.308107
