step,reward
200,-14.473677
400,-16.211807
600,-19.626339
800,-15.489473
1000,-17.834926
1200,-17.957633
1400,-20.952252
1600,-22.012385
1800,-21.37023
2000,-15.647641
2200,-21.044354
2400,-20.064126
2600,-19.439866
2800,-18.714389
3000,-21.053431
3200,-18.587521
3400,-19.189279
3600,-19.857324
3800,-23.056414
4000,-22.702756
4200,-19.864479
4400,-18.850025
4600,-22.614367
4800,-22.817533
5000,-19.984903
5200,-20.602604
5400,-20.545299
5600,-20.506376
5800,-20.084944
6000,-16.159846
6200,-22.222933
6400,-21.376673
6600,-19.627539
6800,-20.048358
7000,-16.084755
7200,-23.837348
7400,-18.807784
7600,-8.254241
7800,-20.482703
8000,-17.734083
8200,-9.887352
8400,-21.811477
8600,-20.623801
8800,-15.350832
9000,-21.661037
9200,-22.841814
9400,-20.768788
9600,-20.452687
9800,-20.725939
10000,-18.186329
