step,reward
200,-14.999234
400,-14.834701
600,-15.938825
800,-15.747218
1000,-15.184617
1200,-14.074932
1400,-15.541927
1600,-16.349787
1800,-16.535179
2000,-15.55524
2200,-15.971757
2400,-15.079487
2600,-15.413413
2800,-15.597901
3000,-15.535432
3200,-14.806578
3400,-16.482945
3600,-15.188384
3800,-16.379829
4000,-16.20375
4200,-15.232519
4400,-14.941353
4600,-16.570379
4800,-16.762705
5000,-15.193269
5200,-16.656827
5400,-16.355769
5600,-14.755909
5800,-15.068954
6000,-15.464726
6200,-16.356169
6400,-15.901339
6600,-16.186524
6800,-16.138993
7000,-14.485781
7200,-17.714352
7400,-14.858303
7600,-13.996236
7800,-15.741307
8000,-15.664039
8200,-14.539321
8400,-16.08713
8600,-16.159378
8800,-15.037723
9000,-15.882733
9200,-17.612139
9400,-15.435425
9600,-15.129913
9800,-15.835336
10000,-16.049723
