step,reward
200,-14.188099152335134
400,-14.020933433850313
600,-15.59905898839154
800,-14.907273522268644
1000,-15.138720950481359
1200,-15.472434206953812
1400,-14.881273011240825
1600,-14.955014453515549
1800,-15.063806018241289
2000,-13.988870962757966
2200,-15.329335284121845
2400,-14.47449840994578
2600,-15.913669569298861
2800,-14.920527081217248
3000,-15.356495008257125
3200,-14.260983094540727
3400,-14.97565867435089
3600,-15.23835256001452
3800,-15.094906706406622
4000,-15.833014355473624
4200,-14.983236095602257
4400,-13.748171354415874
4600,-14.962512098727379
4800,-14.990378083355822
5000,-15.181839919145826
5200,-14.761874546944082
5400,-15.320528573107223
5600,-13.972244701700916
5800,-14.533119662196802
6000,-14.651121853188966
6200,-15.738019925047762
6400,-14.250455620996867
6600,-15.327458993641885
6800,-14.926398495526445
7000,-14.045798701853007
7200,-15.693339438540827
7400,-14.712833807504905
7600,-14.07928105573587
7800,-14.627280847866736
8000,-16.545366059196866
8200,-14.251803717037028
8400,-15.046400060092573
8600,-15.029456148606219
8800,-13.421586275181212
9000,-14.750864516636065
9200,-16.42407295017219
9400,-14.832619515677273
9600,-14.263574434458986
9800,-15.23572482544138
10000,-14.5189457961197
