step,reward
200,-14.059989
400,-13.821692
600,-16.373881
800,-16.378024
1000,-15.669999
1200,-15.482496
1400,-14.585861
1600,-14.685608
1800,-15.031813
2000,-14.900924
2200,-14.710775
2400,-14.166805
2600,-14.584788
2800,-14.635835
3000,-14.785785
3200,-13.945607
3400,-15.319947
3600,-14.060654
3800,-14.938586
4000,-15.016685
4200,-14.992791
4400,-14.581721
4600,-16.175357
4800,-16.170159
5000,-15.334651
5200,-16.509858
5400,-14.604623
5600,-14.122899
5800,-13.76685
6000,-15.678447
6200,-15.693803
6400,-15.346999
6600,-16.271323
6800,-15.994519
7000,-14.496729
7200,-15.681786
7400,-13.796184
7600,-13.829212
7800,-14.49577
8000,-14.702883
8200,-14.171215
8400,-15.593861
8600,-15.82676
8800,-14.289371
9000,-15.11426
9200,-17.314783
9400,-14.783797
9600,-13.83393
9800,-15.5752
10000,-14.080037
