step,reward
200,-14.317866440540605
400,-14.230746154792651
600,-15.754147076541212
800,-14.262823207646132
1000,-15.211108758027683
1200,-14.288302230717962
1400,-13.980593251312492
1600,-14.25564565190411
1800,-14.296217026056029
2000,-14.38743229437911
2200,-14.409574364083491
2400,-13.931821941577569
2600,-15.534540148081035
2800,-14.844051568052084
3000,-14.927918289316091
3200,-13.56880393159796
3400,-15.199107096123834
3600,-15.513302126087277
3800,-13.99672351737579
4000,-14.64002825210986
4200,-14.536925822650415
4400,-13.105836751343839
4600,-14.616055038744625
4800,-15.070755000892598
5000,-15.048741098410536
5200,-15.06678063446694
5400,-15.580695855183597
5600,-14.389331581201407
5800,-14.754101278949939
6000,-14.672322813217583
6200,-15.176264097825044
6400,-13.156834838127567
6600,-15.040342692523962
6800,-14.76042477656203
7000,-14.576466180565701
7200,-15.377471357949654
7400,-14.694728142036963
7600,-13.73193680428443
7800,-15.417024410276792
8000,-15.694216752848071
8200,-14.286909124775757
8400,-14.743221470391667
8600,-14.129577222135868
8800,-13.796528886492455
9000,-13.95141235983224
9200,-15.731270804641587
9400,-13.73150053216003
9600,-13.35035998915093
9800,-15.743024205320506
10000,-13.877082444917992
